fecha,disponibilidad,offs,num_gaps,num_overlaps,peaks,p_ppsd
2023-01-01,100.0,-670.9,1,0,0,0.0
2023-01-02,100,-560.0,0,0,0,0.0
2023-01-03,100,-430.7,0,0,0,0.0
2023-01-04,100,-446.5,0,0,0,0.0
2023-01-05,100,-536.3,0,0,3,0.0
2023-01-06,100,-631.8,0,0,1,0.0
2023-01-07,100,-586.4,0,0,0,0.0
2023-01-08,100,-704.5,0,0,2,0.0
2023-01-09,100,-402.0,0,0,1,0.0
2023-01-10,100,-642.7,0,0,1,0.0
2023-01-11,100,-388.9,0,0,2,0.0
2023-01-12,100,-502.4,0,0,3,0.0
2023-01-13,100,-292.9,0,0,1,0.0
2023-01-14,100,-650.6,0,0,1,0.0
2023-01-15,100,-533.0,0,0,2,0.0
2023-01-16,100,-445.5,0,0,0,0.0
2023-01-17,100,-645.7,0,0,0,0.0
2023-01-18,100,-626.8,0,0,4,0.0
2023-01-19,100,-491.3,0,0,0,0.0
2023-01-20,100,-553.1,0,1,11,0.0
2023-01-21,100,-553.7,0,0,0,0.0
2023-01-22,100,-663.7,0,0,1,0.0
2023-01-23,100,-432.6,0,0,2,0.0
2023-01-24,100,-205.4,0,0,0,0.0
2023-01-25,100,-149.3,0,2,1,0.0
2023-01-26,100,-198.7,0,0,4,0.0
2023-01-27,100,-367.3,0,1,4,0.0
2023-01-28,100,-462.1,0,0,5,0.0
2023-01-29,100,-440.5,0,0,4,0.0
2023-01-30,100,-675.1,0,1,2,0.0
2023-01-31,100,-505.2,0,0,2,0.0
2023-02-01,100,-466.2,0,0,1,0.0
2023-02-02,100,-709.2,0,0,1,0.0
2023-02-03,100,-439.7,0,0,0,0.0
2023-02-04,100,-838.6,0,0,0,0.0
2023-02-05,100,-310.8,0,0,3,0.0
2023-02-06,100,-449.4,0,0,8,5.0
2023-02-07,100,-529.2,0,1,3,0.0
2023-02-08,100,-320.8,0,0,1,0.0
2023-02-09,100,-488.3,0,0,0,0.0
2023-02-10,100,-504.8,0,0,2,0.0
2023-02-11,100,-712.8,0,0,0,0.0
2023-02-12,100,-866.2,0,0,0,0.0
2023-02-13,100,-575.6,0,0,0,0.0
2023-02-14,100,-448.4,0,1,0,0.0
2023-02-15,100,-450.7,0,2,3,0.0
2023-02-16,100,-778.5,0,1,2,0.0
2023-02-17,100,-534.2,0,0,0,0.0
2023-02-18,100,-643.5,0,1,2,0.0
2023-02-19,100,-507.2,0,1,3,0.0
2023-02-20,100,-613.4,0,1,0,0.0
2023-02-21,100,-751.8,0,0,1,0.0
2023-02-22,100,-689.3,0,0,0,0.0
2023-02-23,100,-431.3,0,0,5,0.0
2023-02-24,100,-269.4,0,0,0,0.0
2023-02-25,100,-640.6,0,1,1,0.0
2023-02-26,100,-503.3,0,1,0,0.0
2023-02-27,100,-535.8,0,0,1,0.0
2023-02-28,100,-345.9,0,0,1,0.0
2023-03-01,100,-464.1,0,1,2,0.0
2023-03-02,100,-571.3,0,1,1,0.0
2023-03-03,100,-498.8,0,0,5,0.0
2023-03-04,100,-520.0,0,0,1,0.0
2023-03-05,100,-644.5,0,0,2,0.0
2023-03-06,100,-565.1,0,0,1,0.0
2023-03-07,100,-553.0,0,0,4,0.0
2023-03-08,100,-926.6,0,0,1,0.0
2023-03-09,100,-810.1,0,0,0,0.0
2023-03-10,100,-679.3,0,0,6,0.0
2023-03-11,100,-658.4,0,0,5,0.0
2023-03-12,100,-596.2,0,0,1,0.0
2023-03-13,100,-726.3,0,0,2,0.0
2023-03-14,100,-466.6,0,0,1,0.0
2023-03-15,100,-674.0,0,0,1,0.0
2023-03-16,100,-368.5,0,0,1,0.0
2023-03-17,100,-425.6,0,0,0,0.0
2023-03-18,100,-567.3,0,0,3,0.0
2023-03-19,100,-608.9,0,0,0,0.0
2023-03-20,100,-469.1,0,0,0,0.0
2023-03-21,100,-441.7,0,0,3,0.0
2023-03-22,100,-415.0,0,0,0,0.0
2023-03-23,100,-533.4,0,0,0,0.0
2023-03-24,100,-641.0,0,0,0,0.0
2023-03-25,100,-487.0,0,0,1,0.0
2023-03-26,100,-546.8,0,0,1,0.0
2023-03-27,100,-392.5,0,1,1,0.0
2023-03-28,100,-490.4,0,2,1,0.0
2023-03-29,100,-546.3,0,1,0,0.0
2023-03-30,100,-586.5,0,2,6,0.0
2023-03-31,100,-435.8,0,0,2,0.0
2023-04-01,100,-371.1,0,0,0,0.0
2023-04-02,100,-559.5,0,0,5,0.0
2023-04-03,100,-222.0,0,0,4,0.0
2023-04-04,100,-473.5,0,0,3,0.0
2023-04-05,100,-548.1,0,2,0,0.0
2023-04-06,100,-643.7,0,0,1,0.0
2023-04-07,100,-408.5,0,0,3,0.0
2023-04-08,100,-490.5,0,0,0,0.0
